,current_combo,valid_train_start_date, valid_train_end_date,valid_end_date,oos_square
1257,"(16, 1, 15, 10, '')",2003-12-01 00:00:00,2018-12-01 00:00:00,2019-01-01 00:00:00,-0.5045871559633028
1258,"(16, 1, 15, 10, '')",2004-02-01 00:00:00,2019-02-01 00:00:00,2019-03-01 00:00:00,0.1512915129151291
1259,"(16, 1, 15, 10, '')",2004-07-01 00:00:00,2019-07-01 00:00:00,2019-08-01 00:00:00,-0.5452865064695009
1260,"(17, 1, 10, 10, 'mi')",2002-08-01 00:00:00,2012-08-01 00:00:00,2012-09-01 00:00:00,0.2878535773710482
1261,"(17, 1, 10, 10, 'mi')",2003-12-01 00:00:00,2013-12-01 00:00:00,2014-01-01 00:00:00,-0.31993299832495814
1262,"(17, 1, 10, 10, 'mi')",2005-04-01 00:00:00,2015-04-01 00:00:00,2015-05-01 00:00:00,0.2937181663837012
1263,"(17, 1, 10, 10, 'mi')",2006-08-01 00:00:00,2016-08-01 00:00:00,2016-09-01 00:00:00,-0.04929577464788726
1264,"(17, 1, 10, 10, 'mi')",2009-07-01 00:00:00,2019-07-01 00:00:00,2019-08-01 00:00:00,-0.1386321626617375
1265,"(17, 1, 10, 10, '')",2002-08-01 00:00:00,2012-08-01 00:00:00,2012-09-01 00:00:00,0.480865224625624
1266,"(17, 1, 10, 10, '')",2003-12-01 00:00:00,2013-12-01 00:00:00,2014-01-01 00:00:00,-0.19932998324958118
1267,"(17, 1, 10, 10, '')",2005-04-01 00:00:00,2015-04-01 00:00:00,2015-05-01 00:00:00,0.18505942275042442
1268,"(17, 1, 10, 10, '')",2006-08-01 00:00:00,2016-08-01 00:00:00,2016-09-01 00:00:00,-0.035211267605633756
1269,"(17, 1, 10, 10, '')",2009-07-01 00:00:00,2019-07-01 00:00:00,2019-08-01 00:00:00,-0.2569316081330868
1270,"(17, 1, 15, 10, 'mi')",2002-08-01 00:00:00,2017-08-01 00:00:00,2017-09-01 00:00:00,0.00536672629695889
1271,"(17, 1, 15, 10, 'mi')",2002-12-01 00:00:00,2017-12-01 00:00:00,2018-01-01 00:00:00,0.44703770197486536
1272,"(17, 1, 15, 10, 'mi')",2003-04-01 00:00:00,2018-04-01 00:00:00,2018-05-01 00:00:00,-0.6301615798922802
1273,"(17, 1, 15, 10, 'mi')",2003-08-01 00:00:00,2018-08-01 00:00:00,2018-09-01 00:00:00,0.24637681159420288
1274,"(17, 1, 15, 10, 'mi')",2004-07-01 00:00:00,2019-07-01 00:00:00,2019-08-01 00:00:00,-0.4195933456561922
1275,"(17, 1, 15, 10, '')",2002-08-01 00:00:00,2017-08-01 00:00:00,2017-09-01 00:00:00,0.03398926654740608
1276,"(17, 1, 15, 10, '')",2002-12-01 00:00:00,2017-12-01 00:00:00,2018-01-01 00:00:00,0.3608617594254937
1277,"(17, 1, 15, 10, '')",2003-04-01 00:00:00,2018-04-01 00:00:00,2018-05-01 00:00:00,-0.41472172351885095
1278,"(17, 1, 15, 10, '')",2003-08-01 00:00:00,2018-08-01 00:00:00,2018-09-01 00:00:00,0.1376811594202898
1279,"(17, 1, 15, 10, '')",2004-07-01 00:00:00,2019-07-01 00:00:00,2019-08-01 00:00:00,-0.5452865064695009
1280,"(16, 1, 10, 10, 'mi')",2003-09-01 00:00:00,2013-09-01 00:00:00,2013-10-01 00:00:00,0.3589315525876461
1281,"(16, 1, 10, 10, 'mi')",2004-11-01 00:00:00,2014-11-01 00:00:00,2014-12-01 00:00:00,0.14621848739495802
1282,"(16, 1, 10, 10, 'mi')",2006-01-01 00:00:00,2016-01-01 00:00:00,2016-02-01 00:00:00,-0.8625429553264605
1283,"(16, 1, 10, 10, 'mi')",2007-03-01 00:00:00,2017-03-01 00:00:00,2017-04-01 00:00:00,0.08127208480565373
1284,"(16, 1, 10, 10, 'mi')",2009-08-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,0.274074074074074
1285,"(16, 1, 10, 10, '')",2003-09-01 00:00:00,2013-09-01 00:00:00,2013-10-01 00:00:00,0.3188647746243739
1286,"(16, 1, 10, 10, '')",2004-11-01 00:00:00,2014-11-01 00:00:00,2014-12-01 00:00:00,0.07899159663865551
1287,"(16, 1, 10, 10, '')",2006-01-01 00:00:00,2016-01-01 00:00:00,2016-02-01 00:00:00,-0.9793814432989691
1288,"(16, 1, 10, 10, '')",2007-03-01 00:00:00,2017-03-01 00:00:00,2017-04-01 00:00:00,0.05300353356890464
1289,"(16, 1, 10, 10, '')",2009-08-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,0.10370370370370374
1290,"(16, 1, 15, 10, 'mi')",2003-09-01 00:00:00,2018-09-01 00:00:00,2018-10-01 00:00:00,-0.16058394160583944
1291,"(16, 1, 15, 10, 'mi')",2003-11-01 00:00:00,2018-11-01 00:00:00,2018-12-01 00:00:00,-1.183150183150183
1292,"(16, 1, 15, 10, 'mi')",2004-01-01 00:00:00,2019-01-01 00:00:00,2019-02-01 00:00:00,-0.7720588235294117
1293,"(16, 1, 15, 10, 'mi')",2004-03-01 00:00:00,2019-03-01 00:00:00,2019-04-01 00:00:00,-0.18299445471349363
1294,"(16, 1, 15, 10, 'mi')",2004-08-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,-0.48888888888888893
1295,"(16, 1, 15, 10, '')",2003-09-01 00:00:00,2018-09-01 00:00:00,2018-10-01 00:00:00,-0.15328467153284664
1296,"(16, 1, 15, 10, '')",2003-11-01 00:00:00,2018-11-01 00:00:00,2018-12-01 00:00:00,-1.4029304029304028
1297,"(16, 1, 15, 10, '')",2004-01-01 00:00:00,2019-01-01 00:00:00,2019-02-01 00:00:00,-0.5661764705882353
1298,"(16, 1, 15, 10, '')",2004-03-01 00:00:00,2019-03-01 00:00:00,2019-04-01 00:00:00,0.14232902033271722
1299,"(16, 1, 15, 10, '')",2004-08-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,-0.2148148148148148
1300,"(17, 1, 10, 10, 'mi')",2002-09-01 00:00:00,2012-09-01 00:00:00,2012-10-01 00:00:00,-0.22259136212624586
1301,"(17, 1, 10, 10, 'mi')",2004-01-01 00:00:00,2014-01-01 00:00:00,2014-02-01 00:00:00,0.31543624161073824
1302,"(17, 1, 10, 10, 'mi')",2005-05-01 00:00:00,2015-05-01 00:00:00,2015-06-01 00:00:00,0.05962521294718914
1303,"(17, 1, 10, 10, 'mi')",2006-09-01 00:00:00,2016-09-01 00:00:00,2016-10-01 00:00:00,-0.22807017543859653
1304,"(17, 1, 10, 10, 'mi')",2009-08-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,0.11851851851851847
1305,"(17, 1, 10, 10, '')",2002-09-01 00:00:00,2012-09-01 00:00:00,2012-10-01 00:00:00,-0.17607973421926904
1306,"(17, 1, 10, 10, '')",2004-01-01 00:00:00,2014-01-01 00:00:00,2014-02-01 00:00:00,0.5167785234899329
1307,"(17, 1, 10, 10, '')",2005-05-01 00:00:00,2015-05-01 00:00:00,2015-06-01 00:00:00,-0.5195911413969336
1308,"(17, 1, 10, 10, '')",2006-09-01 00:00:00,2016-09-01 00:00:00,2016-10-01 00:00:00,-0.3754385964912281
1309,"(17, 1, 10, 10, '')",2009-08-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,0.10370370370370374
1310,"(17, 1, 15, 10, 'mi')",2002-09-01 00:00:00,2017-09-01 00:00:00,2017-10-01 00:00:00,-0.05903398926654746
1311,"(17, 1, 15, 10, 'mi')",2003-01-01 00:00:00,2018-01-01 00:00:00,2018-02-01 00:00:00,0.037701974865350096
1312,"(17, 1, 15, 10, 'mi')",2003-05-01 00:00:00,2018-05-01 00:00:00,2018-06-01 00:00:00,-0.4316546762589928
1313,"(17, 1, 15, 10, 'mi')",2003-09-01 00:00:00,2018-09-01 00:00:00,2018-10-01 00:00:00,0.13138686131386856
1314,"(17, 1, 15, 10, 'mi')",2004-08-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,-0.4370370370370371
1315,"(17, 1, 15, 10, '')",2002-09-01 00:00:00,2017-09-01 00:00:00,2017-10-01 00:00:00,-0.13059033989266555
1316,"(17, 1, 15, 10, '')",2003-01-01 00:00:00,2018-01-01 00:00:00,2018-02-01 00:00:00,-0.3357271095152603
1317,"(17, 1, 15, 10, '')",2003-05-01 00:00:00,2018-05-01 00:00:00,2018-06-01 00:00:00,-0.39568345323741005
1318,"(17, 1, 15, 10, '')",2003-09-01 00:00:00,2018-09-01 00:00:00,2018-10-01 00:00:00,-0.15328467153284664
1319,"(17, 1, 15, 10, '')",2004-08-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,-0.2148148148148148
1320,"(16, 1, 10, 10, 'mi')",2003-10-01 00:00:00,2013-10-01 00:00:00,2013-11-01 00:00:00,0.41137123745819393
1321,"(16, 1, 10, 10, 'mi')",2004-12-01 00:00:00,2014-12-01 00:00:00,2015-01-01 00:00:00,-0.08417508417508412
1322,"(16, 1, 10, 10, 'mi')",2006-02-01 00:00:00,2016-02-01 00:00:00,2016-03-01 00:00:00,-0.4413793103448276
1323,"(16, 1, 10, 10, 'mi')",2007-04-01 00:00:00,2017-04-01 00:00:00,2017-05-01 00:00:00,0.001769911504424737
1324,"(16, 1, 10, 10, 'mi')",2009-09-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,0.005565862708719838
1325,"(16, 1, 10, 10, '')",2003-10-01 00:00:00,2013-10-01 00:00:00,2013-11-01 00:00:00,0.28428093645484953
1326,"(16, 1, 10, 10, '')",2004-12-01 00:00:00,2014-12-01 00:00:00,2015-01-01 00:00:00,-0.17845117845117842
1327,"(16, 1, 10, 10, '')",2006-02-01 00:00:00,2016-02-01 00:00:00,2016-03-01 00:00:00,-0.5448275862068965
1328,"(16, 1, 10, 10, '')",2007-04-01 00:00:00,2017-04-01 00:00:00,2017-05-01 00:00:00,-0.09734513274336276
1329,"(16, 1, 10, 10, '')",2009-09-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,-0.00927643784786647
1330,"(16, 1, 15, 10, 'mi')",2003-10-01 00:00:00,2018-10-01 00:00:00,2018-11-01 00:00:00,-0.7518248175182483
1331,"(16, 1, 15, 10, 'mi')",2003-12-01 00:00:00,2018-12-01 00:00:00,2019-01-01 00:00:00,-0.9816513761467891
1332,"(16, 1, 15, 10, 'mi')",2004-02-01 00:00:00,2019-02-01 00:00:00,2019-03-01 00:00:00,-0.07011070110701101
1333,"(16, 1, 15, 10, 'mi')",2004-04-01 00:00:00,2019-04-01 00:00:00,2019-05-01 00:00:00,-0.7343173431734318
1334,"(16, 1, 15, 10, 'mi')",2004-09-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,-0.20964749536178107
1335,"(16, 1, 15, 10, '')",2003-10-01 00:00:00,2018-10-01 00:00:00,2018-11-01 00:00:00,-0.46715328467153294
1336,"(16, 1, 15, 10, '')",2003-12-01 00:00:00,2018-12-01 00:00:00,2019-01-01 00:00:00,-0.8862385321100918
1337,"(16, 1, 15, 10, '')",2004-02-01 00:00:00,2019-02-01 00:00:00,2019-03-01 00:00:00,-0.1439114391143912
1338,"(16, 1, 15, 10, '')",2004-04-01 00:00:00,2019-04-01 00:00:00,2019-05-01 00:00:00,-0.6974169741697418
1339,"(16, 1, 15, 10, '')",2004-09-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,-0.1725417439703154
1340,"(17, 1, 10, 10, 'mi')",2002-10-01 00:00:00,2012-10-01 00:00:00,2012-11-01 00:00:00,-0.3554817275747508
1341,"(17, 1, 10, 10, 'mi')",2004-02-01 00:00:00,2014-02-01 00:00:00,2014-03-01 00:00:00,0.36241610738255037
1342,"(17, 1, 10, 10, 'mi')",2005-06-01 00:00:00,2015-06-01 00:00:00,2015-07-01 00:00:00,0.161839863713799
1343,"(17, 1, 10, 10, 'mi')",2006-10-01 00:00:00,2016-10-01 00:00:00,2016-11-01 00:00:00,-0.3380035026269703
1344,"(17, 1, 10, 10, 'mi')",2009-09-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,-0.03896103896103886
1345,"(17, 1, 10, 10, '')",2002-10-01 00:00:00,2012-10-01 00:00:00,2012-11-01 00:00:00,-0.30232558139534893
1346,"(17, 1, 10, 10, '')",2004-02-01 00:00:00,2014-02-01 00:00:00,2014-03-01 00:00:00,0.3557046979865772
1347,"(17, 1, 10, 10, '')",2005-06-01 00:00:00,2015-06-01 00:00:00,2015-07-01 00:00:00,-0.09028960817717202
1348,"(17, 1, 10, 10, '')",2006-10-01 00:00:00,2016-10-01 00:00:00,2016-11-01 00:00:00,-0.05779334500875666
1349,"(17, 1, 10, 10, '')",2009-09-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,-0.00927643784786647
1350,"(17, 1, 15, 10, 'mi')",2002-10-01 00:00:00,2017-10-01 00:00:00,2017-11-01 00:00:00,0.18279569892473113
1351,"(17, 1, 15, 10, 'mi')",2003-02-01 00:00:00,2018-02-01 00:00:00,2018-03-01 00:00:00,-0.08633093525179847
1352,"(17, 1, 15, 10, 'mi')",2003-06-01 00:00:00,2018-06-01 00:00:00,2018-07-01 00:00:00,0.09189189189189184
1353,"(17, 1, 15, 10, 'mi')",2003-10-01 00:00:00,2018-10-01 00:00:00,2018-11-01 00:00:00,-0.12408759124087587
1354,"(17, 1, 15, 10, 'mi')",2004-09-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,-0.13543599257884975
1355,"(17, 1, 15, 10, '')",2002-10-01 00:00:00,2017-10-01 00:00:00,2017-11-01 00:00:00,0.13978494623655913
1356,"(17, 1, 15, 10, '')",2003-02-01 00:00:00,2018-02-01 00:00:00,2018-03-01 00:00:00,-0.27338129496402885
1357,"(17, 1, 15, 10, '')",2003-06-01 00:00:00,2018-06-01 00:00:00,2018-07-01 00:00:00,-0.12432432432432439
1358,"(17, 1, 15, 10, '')",2003-10-01 00:00:00,2018-10-01 00:00:00,2018-11-01 00:00:00,-0.46715328467153294
1359,"(17, 1, 15, 10, '')",2004-09-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,-0.1725417439703154
1360,"(16, 1, 10, 10, 'mi')",2003-11-01 00:00:00,2013-11-01 00:00:00,2013-12-01 00:00:00,0.25083612040133785
1361,"(16, 1, 10, 10, 'mi')",2005-01-01 00:00:00,2015-01-01 00:00:00,2015-02-01 00:00:00,0.027027027027026973
1362,"(16, 1, 10, 10, 'mi')",2006-03-01 00:00:00,2016-03-01 00:00:00,2016-04-01 00:00:00,-0.30329289428076267
1363,"(16, 1, 10, 10, 'mi')",2007-05-01 00:00:00,2017-05-01 00:00:00,2017-06-01 00:00:00,0.08348134991119005
1364,"(16, 1, 10, 10, 'mi')",2009-10-01 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,0.25512104283054005
1365,"(16, 1, 10, 10, '')",2003-11-01 00:00:00,2013-11-01 00:00:00,2013-12-01 00:00:00,0.3712374581939799
1366,"(16, 1, 10, 10, '')",2005-01-01 00:00:00,2015-01-01 00:00:00,2015-02-01 00:00:00,0.3648648648648649
1367,"(16, 1, 10, 10, '')",2006-03-01 00:00:00,2016-03-01 00:00:00,2016-04-01 00:00:00,-0.1854419410745234
1368,"(16, 1, 10, 10, '')",2007-05-01 00:00:00,2017-05-01 00:00:00,2017-06-01 00:00:00,0.25399644760213147
1369,"(16, 1, 10, 10, '')",2009-10-01 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,0.3072625698324022
1370,"(16, 1, 15, 10, 'mi')",2003-11-01 00:00:00,2018-11-01 00:00:00,2018-12-01 00:00:00,-1.3223443223443225
1371,"(16, 1, 15, 10, 'mi')",2004-01-01 00:00:00,2019-01-01 00:00:00,2019-02-01 00:00:00,-0.5441176470588236
1372,"(16, 1, 15, 10, 'mi')",2004-03-01 00:00:00,2019-03-01 00:00:00,2019-04-01 00:00:00,0.10536044362292052
1373,"(16, 1, 15, 10, 'mi')",2004-05-01 00:00:00,2019-05-01 00:00:00,2019-06-01 00:00:00,0.24125230202578274
1374,"(16, 1, 15, 10, 'mi')",2004-10-01 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,0.23277467411545627
1375,"(16, 1, 15, 10, '')",2003-11-01 00:00:00,2018-11-01 00:00:00,2018-12-01 00:00:00,-1.5054945054945055
1376,"(16, 1, 15, 10, '')",2004-01-01 00:00:00,2019-01-01 00:00:00,2019-02-01 00:00:00,-0.42647058823529416
1377,"(16, 1, 15, 10, '')",2004-03-01 00:00:00,2019-03-01 00:00:00,2019-04-01 00:00:00,0.2606284658040665
1378,"(16, 1, 15, 10, '')",2004-05-01 00:00:00,2019-05-01 00:00:00,2019-06-01 00:00:00,0.49907918968692444
1379,"(16, 1, 15, 10, '')",2004-10-01 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,0.3296089385474861
1380,"(17, 1, 10, 10, 'mi')",2002-11-01 00:00:00,2012-11-01 00:00:00,2012-12-01 00:00:00,0.03494176372712143
1381,"(17, 1, 10, 10, 'mi')",2004-03-01 00:00:00,2014-03-01 00:00:00,2014-04-01 00:00:00,0.20134228187919467
1382,"(17, 1, 10, 10, 'mi')",2005-07-01 00:00:00,2015-07-01 00:00:00,2015-08-01 00:00:00,-0.9795221843003412
1383,"(17, 1, 10, 10, 'mi')",2006-11-01 00:00:00,2016-11-01 00:00:00,2016-12-01 00:00:00,-0.07880910683012265
1384,"(17, 1, 10, 10, 'mi')",2009-10-01 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,0.26256983240223464
1385,"(17, 1, 10, 10, '')",2002-11-01 00:00:00,2012-11-01 00:00:00,2012-12-01 00:00:00,0.048252911813643884
1386,"(17, 1, 10, 10, '')",2004-03-01 00:00:00,2014-03-01 00:00:00,2014-04-01 00:00:00,0.24161073825503354
1387,"(17, 1, 10, 10, '')",2005-07-01 00:00:00,2015-07-01 00:00:00,2015-08-01 00:00:00,-1.1023890784982937
1388,"(17, 1, 10, 10, '')",2006-11-01 00:00:00,2016-11-01 00:00:00,2016-12-01 00:00:00,-0.022767075306479923
1389,"(17, 1, 10, 10, '')",2009-10-01 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,0.3072625698324022
1390,"(17, 1, 15, 10, 'mi')",2002-11-01 00:00:00,2017-11-01 00:00:00,2017-12-01 00:00:00,0.10951526032315984
1391,"(17, 1, 15, 10, 'mi')",2003-03-01 00:00:00,2018-03-01 00:00:00,2018-04-01 00:00:00,-0.2540540540540541
1392,"(17, 1, 15, 10, 'mi')",2003-07-01 00:00:00,2018-07-01 00:00:00,2018-08-01 00:00:00,0.40900900900900905
1393,"(17, 1, 15, 10, 'mi')",2003-11-01 00:00:00,2018-11-01 00:00:00,2018-12-01 00:00:00,-1.197802197802198
1394,"(17, 1, 15, 10, 'mi')",2004-10-01 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,0.2849162011173184
1395,"(17, 1, 15, 10, '')",2002-11-01 00:00:00,2017-11-01 00:00:00,2017-12-01 00:00:00,0.17414721723518856
1396,"(17, 1, 15, 10, '')",2003-03-01 00:00:00,2018-03-01 00:00:00,2018-04-01 00:00:00,-0.29009009009009
1397,"(17, 1, 15, 10, '')",2003-07-01 00:00:00,2018-07-01 00:00:00,2018-08-01 00:00:00,0.3441441441441442
1398,"(17, 1, 15, 10, '')",2003-11-01 00:00:00,2018-11-01 00:00:00,2018-12-01 00:00:00,-1.5054945054945055
1399,"(17, 1, 15, 10, '')",2004-10-01 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,0.3296089385474861
1400,"(16, 1, 10, 10, 'mi')",2003-12-01 00:00:00,2013-12-01 00:00:00,2014-01-01 00:00:00,-0.34003350083752104
1401,"(16, 1, 10, 10, 'mi')",2005-02-01 00:00:00,2015-02-01 00:00:00,2015-03-01 00:00:00,-0.02876480541455151
1402,"(16, 1, 10, 10, 'mi')",2006-04-01 00:00:00,2016-04-01 00:00:00,2016-05-01 00:00:00,-0.37043478260869556
1403,"(16, 1, 10, 10, 'mi')",2007-06-01 00:00:00,2017-06-01 00:00:00,2017-07-01 00:00:00,-0.033868092691622165
1404,"(16, 1, 10, 10, 'mi')",2009-11-01 00:00:00,2019-11-01 00:00:00,2019-12-01 00:00:00,0.7757009345794392
1405,"(16, 1, 10, 10, '')",2003-12-01 00:00:00,2013-12-01 00:00:00,2014-01-01 00:00:00,-0.2864321608040201
1406,"(16, 1, 10, 10, '')",2005-02-01 00:00:00,2015-02-01 00:00:00,2015-03-01 00:00:00,-0.0016920473773265332
1407,"(16, 1, 10, 10, '')",2006-04-01 00:00:00,2016-04-01 00:00:00,2016-05-01 00:00:00,-0.3217391304347825
1408,"(16, 1, 10, 10, '')",2007-06-01 00:00:00,2017-06-01 00:00:00,2017-07-01 00:00:00,-0.019607843137254832
1409,"(16, 1, 10, 10, '')",2009-11-01 00:00:00,2019-11-01 00:00:00,2019-12-01 00:00:00,0.7906542056074766
1410,"(16, 1, 15, 10, 'mi')",2003-12-01 00:00:00,2018-12-01 00:00:00,2019-01-01 00:00:00,-0.8788990825688074
1411,"(16, 1, 15, 10, 'mi')",2004-02-01 00:00:00,2019-02-01 00:00:00,2019-03-01 00:00:00,0.0627306273062731
1412,"(16, 1, 15, 10, 'mi')",2004-04-01 00:00:00,2019-04-01 00:00:00,2019-05-01 00:00:00,-0.6752767527675276
1413,"(16, 1, 15, 10, 'mi')",2004-06-01 00:00:00,2019-06-01 00:00:00,2019-07-01 00:00:00,-0.012939001848428777
1414,"(16, 1, 15, 10, 'mi')",2004-11-01 00:00:00,2019-11-01 00:00:00,2019-12-01 00:00:00,0.6635514018691588
1415,"(16, 1, 15, 10, '')",2003-12-01 00:00:00,2018-12-01 00:00:00,2019-01-01 00:00:00,-0.9009174311926607
1416,"(16, 1, 15, 10, '')",2004-02-01 00:00:00,2019-02-01 00:00:00,2019-03-01 00:00:00,-0.1439114391143912
1417,"(16, 1, 15, 10, '')",2004-04-01 00:00:00,2019-04-01 00:00:00,2019-05-01 00:00:00,-0.6974169741697418
1418,"(16, 1, 15, 10, '')",2004-06-01 00:00:00,2019-06-01 00:00:00,2019-07-01 00:00:00,-0.19778188539741226
1419,"(16, 1, 15, 10, '')",2004-11-01 00:00:00,2019-11-01 00:00:00,2019-12-01 00:00:00,0.49906542056074765
1420,"(17, 1, 10, 10, 'mi')",2002-12-01 00:00:00,2012-12-01 00:00:00,2013-01-01 00:00:00,0.1428571428571429
1421,"(17, 1, 10, 10, 'mi')",2004-04-01 00:00:00,2014-04-01 00:00:00,2014-05-01 00:00:00,0.08417508417508412
1422,"(17, 1, 10, 10, 'mi')",2005-08-01 00:00:00,2015-08-01 00:00:00,2015-09-01 00:00:00,-1.1465076660988074
1423,"(17, 1, 10, 10, 'mi')",2006-12-01 00:00:00,2016-12-01 00:00:00,2017-01-01 00:00:00,-0.25131810193321624
1424,"(17, 1, 10, 10, 'mi')",2009-11-01 00:00:00,2019-11-01 00:00:00,2019-12-01 00:00:00,0.783177570093458
1425,"(17, 1, 10, 10, '')",2002-12-01 00:00:00,2012-12-01 00:00:00,2013-01-01 00:00:00,0.2491694352159468
1426,"(17, 1, 10, 10, '')",2004-04-01 00:00:00,2014-04-01 00:00:00,2014-05-01 00:00:00,0.2592592592592593
1427,"(17, 1, 10, 10, '')",2005-08-01 00:00:00,2015-08-01 00:00:00,2015-09-01 00:00:00,-0.948892674616695
1428,"(17, 1, 10, 10, '')",2006-12-01 00:00:00,2016-12-01 00:00:00,2017-01-01 00:00:00,-0.047451669595782064
1429,"(17, 1, 10, 10, '')",2009-11-01 00:00:00,2019-11-01 00:00:00,2019-12-01 00:00:00,0.7906542056074766
1430,"(17, 1, 15, 10, 'mi')",2002-12-01 00:00:00,2017-12-01 00:00:00,2018-01-01 00:00:00,0.2603231597845601
1431,"(17, 1, 15, 10, 'mi')",2003-04-01 00:00:00,2018-04-01 00:00:00,2018-05-01 00:00:00,-0.5296229802513466
1432,"(17, 1, 15, 10, 'mi')",2003-08-01 00:00:00,2018-08-01 00:00:00,2018-09-01 00:00:00,-0.05797101449275366
1433,"(17, 1, 15, 10, 'mi')",2003-12-01 00:00:00,2018-12-01 00:00:00,2019-01-01 00:00:00,-0.761467889908257
1434,"(17, 1, 15, 10, 'mi')",2004-11-01 00:00:00,2019-11-01 00:00:00,2019-12-01 00:00:00,0.4542056074766355
1435,"(17, 1, 15, 10, '')",2002-12-01 00:00:00,2017-12-01 00:00:00,2018-01-01 00:00:00,0.27468581687612204
1436,"(17, 1, 15, 10, '')",2003-04-01 00:00:00,2018-04-01 00:00:00,2018-05-01 00:00:00,-0.4937163375224416
1437,"(17, 1, 15, 10, '')",2003-08-01 00:00:00,2018-08-01 00:00:00,2018-09-01 00:00:00,-0.09420289855072461
1438,"(17, 1, 15, 10, '')",2003-12-01 00:00:00,2018-12-01 00:00:00,2019-01-01 00:00:00,-0.9009174311926607
1439,"(17, 1, 15, 10, '')",2004-11-01 00:00:00,2019-11-01 00:00:00,2019-12-01 00:00:00,0.49906542056074765
1440,"(16, 1, 10, 10, 'mi')",2004-01-01 00:00:00,2014-01-01 00:00:00,2014-02-01 00:00:00,0.5704697986577181
1441,"(16, 1, 10, 10, 'mi')",2005-03-01 00:00:00,2015-03-01 00:00:00,2015-04-01 00:00:00,0.6677966101694915
1442,"(16, 1, 10, 10, 'mi')",2006-05-01 00:00:00,2016-05-01 00:00:00,2016-06-01 00:00:00,0.16928446771378713
1443,"(16, 1, 10, 10, 'mi')",2007-07-01 00:00:00,2017-07-01 00:00:00,2017-08-01 00:00:00,0.3582887700534759
1444,"(16, 1, 10, 10, 'mi')",2009-12-01 00:00:00,2019-12-01 00:00:00,2020-01-01 00:00:00,0.8949343339587242
1445,"(16, 1, 10, 10, '')",2004-01-01 00:00:00,2014-01-01 00:00:00,2014-02-01 00:00:00,0.6778523489932886
1446,"(16, 1, 10, 10, '')",2005-03-01 00:00:00,2015-03-01 00:00:00,2015-04-01 00:00:00,0.6135593220338983
1447,"(16, 1, 10, 10, '')",2006-05-01 00:00:00,2016-05-01 00:00:00,2016-06-01 00:00:00,0.04363001745200701
1448,"(16, 1, 10, 10, '')",2007-07-01 00:00:00,2017-07-01 00:00:00,2017-08-01 00:00:00,0.3796791443850267
1449,"(16, 1, 10, 10, '')",2009-12-01 00:00:00,2019-12-01 00:00:00,2020-01-01 00:00:00,0.9099437148217636
1450,"(16, 1, 15, 10, 'mi')",2004-01-01 00:00:00,2019-01-01 00:00:00,2019-02-01 00:00:00,0.1470588235294118
1451,"(16, 1, 15, 10, 'mi')",2004-03-01 00:00:00,2019-03-01 00:00:00,2019-04-01 00:00:00,0.689463955637708
1452,"(16, 1, 15, 10, 'mi')",2004-05-01 00:00:00,2019-05-01 00:00:00,2019-06-01 00:00:00,0.6169429097605893
1453,"(16, 1, 15, 10, 'mi')",2004-07-01 00:00:00,2019-07-01 00:00:00,2019-08-01 00:00:00,-0.2199630314232901
1454,"(16, 1, 15, 10, 'mi')",2004-12-01 00:00:00,2019-12-01 00:00:00,2020-01-01 00:00:00,0.9099437148217636
1455,"(16, 1, 15, 10, '')",2004-01-01 00:00:00,2019-01-01 00:00:00,2019-02-01 00:00:00,0.07352941176470584
1456,"(16, 1, 15, 10, '')",2004-03-01 00:00:00,2019-03-01 00:00:00,2019-04-01 00:00:00,0.66728280961183
1457,"(16, 1, 15, 10, '')",2004-05-01 00:00:00,2019-05-01 00:00:00,2019-06-01 00:00:00,0.6316758747697975
1458,"(16, 1, 15, 10, '')",2004-07-01 00:00:00,2019-07-01 00:00:00,2019-08-01 00:00:00,-0.24214417744916816
